index,match_id,venue,innings,batting_team,striker,non_striker,bowler,bowling_team,total_runs
0,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,BB McCullum,SC Ganguly,AA Noffke,Royal Challengers Bangalore,1
1,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,BB McCullum,SC Ganguly,AA Noffke,Royal Challengers Bangalore,5
2,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,BB McCullum,SC Ganguly,AA Noffke,Royal Challengers Bangalore,12
3,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,BB McCullum,SC Ganguly,P Kumar,Royal Challengers Bangalore,0
4,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,BB McCullum,SC Ganguly,P Kumar,Royal Challengers Bangalore,4
5,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,BB McCullum,SC Ganguly,P Kumar,Royal Challengers Bangalore,8
6,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,BB McCullum,SC Ganguly,Z Khan,Royal Challengers Bangalore,0
7,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,BB McCullum,SC Ganguly,Z Khan,Royal Challengers Bangalore,1
8,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,BB McCullum,SC Ganguly,Z Khan,Royal Challengers Bangalore,12
9,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,BB McCullum,SC Ganguly,Z Khan,Royal Challengers Bangalore,6
10,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,RT Ponting,BB McCullum,Z Khan,Royal Challengers Bangalore,0
11,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,SC Ganguly,BB McCullum,AA Noffke,Royal Challengers Bangalore,0
12,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,SC Ganguly,BB McCullum,AA Noffke,Royal Challengers Bangalore,1
13,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,SC Ganguly,BB McCullum,AA Noffke,Royal Challengers Bangalore,4
14,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,SC Ganguly,BB McCullum,P Kumar,Royal Challengers Bangalore,0
15,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,SC Ganguly,BB McCullum,P Kumar,Royal Challengers Bangalore,3
16,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,SC Ganguly,BB McCullum,P Kumar,Royal Challengers Bangalore,4
17,335982,M Chinnaswamy Stadium,1,Kolkata Knight Riders,SC Ganguly,BB McCullum,Z Khan,Royal Challengers Bangalore,0
18,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,CL White,MV Boucher,AB Dinda,Kolkata Knight Riders,1
19,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,CL White,W Jaffer,AB Agarkar,Kolkata Knight Riders,0
20,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,JH Kallis,W Jaffer,AB Agarkar,Kolkata Knight Riders,0
21,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,JH Kallis,W Jaffer,AB Agarkar,Kolkata Knight Riders,1
22,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,JH Kallis,W Jaffer,AB Agarkar,Kolkata Knight Riders,6
23,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,JH Kallis,W Jaffer,AB Dinda,Kolkata Knight Riders,1
24,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,JH Kallis,W Jaffer,I Sharma,Kolkata Knight Riders,0
25,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,JH Kallis,W Jaffer,I Sharma,Kolkata Knight Riders,1
26,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,MV Boucher,CL White,AB Dinda,Kolkata Knight Riders,0
27,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,MV Boucher,CL White,AB Dinda,Kolkata Knight Riders,1
28,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,R Dravid,W Jaffer,AB Dinda,Kolkata Knight Riders,2
29,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,R Dravid,W Jaffer,I Sharma,Kolkata Knight Riders,0
30,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,V Kohli,W Jaffer,AB Dinda,Kolkata Knight Riders,0
31,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,V Kohli,W Jaffer,I Sharma,Kolkata Knight Riders,0
32,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,V Kohli,W Jaffer,I Sharma,Kolkata Knight Riders,1
33,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,V Kohli,W Jaffer,I Sharma,Kolkata Knight Riders,4
34,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,W Jaffer,CL White,AB Dinda,Kolkata Knight Riders,0
35,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,W Jaffer,JH Kallis,AB Agarkar,Kolkata Knight Riders,1
36,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,W Jaffer,JH Kallis,AB Dinda,Kolkata Knight Riders,0
37,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,W Jaffer,JH Kallis,AB Dinda,Kolkata Knight Riders,2
38,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,W Jaffer,JH Kallis,I Sharma,Kolkata Knight Riders,0
39,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,W Jaffer,JH Kallis,I Sharma,Kolkata Knight Riders,1
40,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,W Jaffer,JH Kallis,I Sharma,Kolkata Knight Riders,2
41,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,W Jaffer,R Dravid,AB Dinda,Kolkata Knight Riders,0
42,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,W Jaffer,R Dravid,AB Dinda,Kolkata Knight Riders,2
43,335982,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,W Jaffer,V Kohli,I Sharma,Kolkata Knight Riders,0
44,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,MEK Hussey,ML Hayden,B Lee,Kings XI Punjab,0
45,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,MEK Hussey,ML Hayden,B Lee,Kings XI Punjab,1
46,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,MEK Hussey,ML Hayden,B Lee,Kings XI Punjab,8
47,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,MEK Hussey,ML Hayden,JR Hopes,Kings XI Punjab,0
48,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,MEK Hussey,ML Hayden,S Sreesanth,Kings XI Punjab,0
49,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,MEK Hussey,ML Hayden,S Sreesanth,Kings XI Punjab,1
50,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,MEK Hussey,ML Hayden,S Sreesanth,Kings XI Punjab,4
51,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,MEK Hussey,B Lee,Kings XI Punjab,0
52,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,MEK Hussey,B Lee,Kings XI Punjab,1
53,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,MEK Hussey,JR Hopes,Kings XI Punjab,0
54,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,MEK Hussey,JR Hopes,Kings XI Punjab,1
55,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,MEK Hussey,JR Hopes,Kings XI Punjab,4
56,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,MEK Hussey,JR Hopes,Kings XI Punjab,6
57,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,MEK Hussey,S Sreesanth,Kings XI Punjab,1
58,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,PA Patel,B Lee,Kings XI Punjab,0
59,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,PA Patel,B Lee,Kings XI Punjab,1
60,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,PA Patel,B Lee,Kings XI Punjab,4
61,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,ML Hayden,PA Patel,B Lee,Kings XI Punjab,5
62,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,PA Patel,ML Hayden,B Lee,Kings XI Punjab,0
63,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,PA Patel,ML Hayden,B Lee,Kings XI Punjab,1
64,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,PA Patel,ML Hayden,S Sreesanth,Kings XI Punjab,0
65,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,PA Patel,ML Hayden,S Sreesanth,Kings XI Punjab,1
66,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,PA Patel,ML Hayden,S Sreesanth,Kings XI Punjab,2
67,335983,"Punjab Cricket Association Stadium, Mohali",1,Chennai Super Kings,PA Patel,ML Hayden,S Sreesanth,Kings XI Punjab,12
68,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,JR Hopes,K Goel,JDP Oram,Chennai Super Kings,0
69,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,JR Hopes,K Goel,JDP Oram,Chennai Super Kings,2
70,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,JR Hopes,K Goel,JDP Oram,Chennai Super Kings,20
71,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,JR Hopes,K Goel,MS Gony,Chennai Super Kings,0
72,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,JR Hopes,K Goel,MS Gony,Chennai Super Kings,3
73,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,JR Hopes,K Goel,MS Gony,Chennai Super Kings,6
74,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,JR Hopes,KC Sangakkara,MS Gony,Chennai Super Kings,1
75,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,JR Hopes,KC Sangakkara,MS Gony,Chennai Super Kings,6
76,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,K Goel,JR Hopes,JDP Oram,Chennai Super Kings,0
77,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,K Goel,JR Hopes,JDP Oram,Chennai Super Kings,4
78,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,K Goel,JR Hopes,JDP Oram,Chennai Super Kings,4
79,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,K Goel,JR Hopes,MS Gony,Chennai Super Kings,0
80,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,K Goel,JR Hopes,MS Gony,Chennai Super Kings,5
81,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,K Goel,JR Hopes,MS Gony,Chennai Super Kings,2
82,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,K Goel,JR Hopes,MS Gony,Chennai Super Kings,4
83,335983,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,K Goel,JR Hopes,MS Gony,Chennai Super Kings,6
84,335984,Feroz Shah Kotla,1,Rajasthan Royals,M Kaif,SR Watson,GD McGrath,Delhi Daredevils,0
85,335984,Feroz Shah Kotla,1,Rajasthan Royals,M Kaif,SR Watson,GD McGrath,Delhi Daredevils,1
86,335984,Feroz Shah Kotla,1,Rajasthan Royals,M Kaif,SR Watson,MF Maharoof,Delhi Daredevils,0
87,335984,Feroz Shah Kotla,1,Rajasthan Royals,M Kaif,SR Watson,MF Maharoof,Delhi Daredevils,1
88,335984,Feroz Shah Kotla,1,Rajasthan Royals,SR Watson,M Kaif,B Geeves,Delhi Daredevils,4
89,335984,Feroz Shah Kotla,1,Rajasthan Royals,SR Watson,M Kaif,GD McGrath,Delhi Daredevils,0
90,335984,Feroz Shah Kotla,1,Rajasthan Royals,SR Watson,M Kaif,GD McGrath,Delhi Daredevils,1
91,335984,Feroz Shah Kotla,1,Rajasthan Royals,SR Watson,M Kaif,GD McGrath,Delhi Daredevils,4
92,335984,Feroz Shah Kotla,1,Rajasthan Royals,SR Watson,M Kaif,MF Maharoof,Delhi Daredevils,0
93,335984,Feroz Shah Kotla,1,Rajasthan Royals,SR Watson,M Kaif,MF Maharoof,Delhi Daredevils,2
94,335984,Feroz Shah Kotla,1,Rajasthan Royals,SR Watson,YK Pathan,B Geeves,Delhi Daredevils,1
95,335984,Feroz Shah Kotla,1,Rajasthan Royals,SR Watson,YK Pathan,B Geeves,Delhi Daredevils,8
96,335984,Feroz Shah Kotla,1,Rajasthan Royals,SR Watson,YK Pathan,GD McGrath,Delhi Daredevils,0
97,335984,Feroz Shah Kotla,1,Rajasthan Royals,T Kohli,YK Pathan,B Geeves,Delhi Daredevils,0
98,335984,Feroz Shah Kotla,1,Rajasthan Royals,T Kohli,YK Pathan,B Geeves,Delhi Daredevils,1
99,335984,Feroz Shah Kotla,1,Rajasthan Royals,T Kohli,YK Pathan,GD McGrath,Delhi Daredevils,0
100,335984,Feroz Shah Kotla,1,Rajasthan Royals,T Kohli,YK Pathan,GD McGrath,Delhi Daredevils,1
101,335984,Feroz Shah Kotla,1,Rajasthan Royals,T Kohli,YK Pathan,GD McGrath,Delhi Daredevils,6
102,335984,Feroz Shah Kotla,1,Rajasthan Royals,YK Pathan,SR Watson,B Geeves,Delhi Daredevils,0
103,335984,Feroz Shah Kotla,1,Rajasthan Royals,YK Pathan,SR Watson,B Geeves,Delhi Daredevils,1
104,335984,Feroz Shah Kotla,1,Rajasthan Royals,YK Pathan,T Kohli,B Geeves,Delhi Daredevils,1
105,335984,Feroz Shah Kotla,1,Rajasthan Royals,YK Pathan,T Kohli,B Geeves,Delhi Daredevils,8
106,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,S Dhawan,MM Patel,Rajasthan Royals,0
107,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,S Dhawan,MM Patel,Rajasthan Royals,2
108,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,S Dhawan,MM Patel,Rajasthan Royals,8
109,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,S Dhawan,MM Patel,Rajasthan Royals,6
110,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,S Dhawan,SK Trivedi,Rajasthan Royals,0
111,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,S Dhawan,SK Trivedi,Rajasthan Royals,2
112,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,S Dhawan,SR Watson,Rajasthan Royals,0
113,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,S Dhawan,SR Watson,Rajasthan Royals,1
114,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,S Dhawan,SR Watson,Rajasthan Royals,4
115,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,V Sehwag,MM Patel,Rajasthan Royals,0
116,335984,Feroz Shah Kotla,2,Delhi Daredevils,G Gambhir,V Sehwag,MM Patel,Rajasthan Royals,8
117,335984,Feroz Shah Kotla,2,Delhi Daredevils,S Dhawan,G Gambhir,MM Patel,Rajasthan Royals,0
118,335984,Feroz Shah Kotla,2,Delhi Daredevils,S Dhawan,G Gambhir,MM Patel,Rajasthan Royals,1
119,335984,Feroz Shah Kotla,2,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,Rajasthan Royals,0
120,335984,Feroz Shah Kotla,2,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,Rajasthan Royals,1
121,335984,Feroz Shah Kotla,2,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,Rajasthan Royals,4
122,335984,Feroz Shah Kotla,2,Delhi Daredevils,S Dhawan,G Gambhir,SR Watson,Rajasthan Royals,0
123,335984,Feroz Shah Kotla,2,Delhi Daredevils,S Dhawan,G Gambhir,SR Watson,Rajasthan Royals,2
124,335984,Feroz Shah Kotla,2,Delhi Daredevils,S Dhawan,G Gambhir,SR Watson,Rajasthan Royals,4
125,335984,Feroz Shah Kotla,2,Delhi Daredevils,V Sehwag,G Gambhir,SR Watson,Rajasthan Royals,0
126,335984,Feroz Shah Kotla,2,Delhi Daredevils,V Sehwag,G Gambhir,SR Watson,Rajasthan Royals,12
127,335985,Wankhede Stadium,1,Mumbai Indians,DJ Thornely,ST Jayasuriya,P Kumar,Royal Challengers Bangalore,0
128,335985,Wankhede Stadium,1,Mumbai Indians,DJ Thornely,ST Jayasuriya,P Kumar,Royal Challengers Bangalore,1
129,335985,Wankhede Stadium,1,Mumbai Indians,DJ Thornely,ST Jayasuriya,Z Khan,Royal Challengers Bangalore,0
130,335985,Wankhede Stadium,1,Mumbai Indians,DJ Thornely,ST Jayasuriya,Z Khan,Royal Challengers Bangalore,4
131,335985,Wankhede Stadium,1,Mumbai Indians,L Ronchi,ST Jayasuriya,P Kumar,Royal Challengers Bangalore,0
132,335985,Wankhede Stadium,1,Mumbai Indians,L Ronchi,ST Jayasuriya,P Kumar,Royal Challengers Bangalore,8
133,335985,Wankhede Stadium,1,Mumbai Indians,L Ronchi,ST Jayasuriya,Z Khan,Royal Challengers Bangalore,0
134,335985,Wankhede Stadium,1,Mumbai Indians,PR Shah,RV Uthappa,Z Khan,Royal Challengers Bangalore,0
135,335985,Wankhede Stadium,1,Mumbai Indians,RV Uthappa,PR Shah,Z Khan,Royal Challengers Bangalore,1
136,335985,Wankhede Stadium,1,Mumbai Indians,RV Uthappa,ST Jayasuriya,Z Khan,Royal Challengers Bangalore,0
137,335985,Wankhede Stadium,1,Mumbai Indians,RV Uthappa,ST Jayasuriya,Z Khan,Royal Challengers Bangalore,1
138,335985,Wankhede Stadium,1,Mumbai Indians,RV Uthappa,ST Jayasuriya,Z Khan,Royal Challengers Bangalore,2
139,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,DJ Thornely,P Kumar,Royal Challengers Bangalore,0
140,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,DJ Thornely,P Kumar,Royal Challengers Bangalore,1
141,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,DJ Thornely,P Kumar,Royal Challengers Bangalore,4
142,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,DJ Thornely,Z Khan,Royal Challengers Bangalore,0
143,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,DJ Thornely,Z Khan,Royal Challengers Bangalore,1
144,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,L Ronchi,Z Khan,Royal Challengers Bangalore,1
145,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,RV Uthappa,JH Kallis,Royal Challengers Bangalore,0
146,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,RV Uthappa,JH Kallis,Royal Challengers Bangalore,1
147,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,RV Uthappa,JH Kallis,Royal Challengers Bangalore,12
148,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,RV Uthappa,JH Kallis,Royal Challengers Bangalore,6
149,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,RV Uthappa,Z Khan,Royal Challengers Bangalore,0
150,335985,Wankhede Stadium,1,Mumbai Indians,ST Jayasuriya,RV Uthappa,Z Khan,Royal Challengers Bangalore,4
151,335985,Wankhede Stadium,2,Royal Challengers Bangalore,LRPL Taylor,R Dravid,SM Pollock,Mumbai Indians,2
152,335985,Wankhede Stadium,2,Royal Challengers Bangalore,R Dravid,LRPL Taylor,SM Pollock,Mumbai Indians,0
153,335985,Wankhede Stadium,2,Royal Challengers Bangalore,R Dravid,LRPL Taylor,SM Pollock,Mumbai Indians,1
154,335985,Wankhede Stadium,2,Royal Challengers Bangalore,R Dravid,S Chanderpaul,A Nehra,Mumbai Indians,0
155,335985,Wankhede Stadium,2,Royal Challengers Bangalore,R Dravid,S Chanderpaul,A Nehra,Mumbai Indians,3
156,335985,Wankhede Stadium,2,Royal Challengers Bangalore,R Dravid,S Chanderpaul,A Nehra,Mumbai Indians,8
157,335985,Wankhede Stadium,2,Royal Challengers Bangalore,R Dravid,S Chanderpaul,DS Kulkarni,Mumbai Indians,1
158,335985,Wankhede Stadium,2,Royal Challengers Bangalore,R Dravid,S Chanderpaul,DS Kulkarni,Mumbai Indians,4
159,335985,Wankhede Stadium,2,Royal Challengers Bangalore,R Dravid,S Chanderpaul,SM Pollock,Mumbai Indians,0
160,335985,Wankhede Stadium,2,Royal Challengers Bangalore,R Dravid,S Chanderpaul,SM Pollock,Mumbai Indians,4
161,335985,Wankhede Stadium,2,Royal Challengers Bangalore,S Chanderpaul,R Dravid,A Nehra,Mumbai Indians,0
162,335985,Wankhede Stadium,2,Royal Challengers Bangalore,S Chanderpaul,R Dravid,A Nehra,Mumbai Indians,2
163,335985,Wankhede Stadium,2,Royal Challengers Bangalore,S Chanderpaul,R Dravid,A Nehra,Mumbai Indians,8
164,335985,Wankhede Stadium,2,Royal Challengers Bangalore,S Chanderpaul,R Dravid,DS Kulkarni,Mumbai Indians,0
165,335985,Wankhede Stadium,2,Royal Challengers Bangalore,S Chanderpaul,R Dravid,DS Kulkarni,Mumbai Indians,1
166,335985,Wankhede Stadium,2,Royal Challengers Bangalore,S Chanderpaul,R Dravid,DS Kulkarni,Mumbai Indians,4
167,335985,Wankhede Stadium,2,Royal Challengers Bangalore,S Chanderpaul,R Dravid,SM Pollock,Mumbai Indians,2
168,335986,Eden Gardens,1,Deccan Chargers,A Symonds,AC Gilchrist,AB Dinda,Kolkata Knight Riders,0
169,335986,Eden Gardens,1,Deccan Chargers,AC Gilchrist,A Symonds,AB Agarkar,Kolkata Knight Riders,0
170,335986,Eden Gardens,1,Deccan Chargers,AC Gilchrist,A Symonds,AB Agarkar,Kolkata Knight Riders,4
171,335986,Eden Gardens,1,Deccan Chargers,AC Gilchrist,A Symonds,AB Agarkar,Kolkata Knight Riders,12
172,335986,Eden Gardens,1,Deccan Chargers,AC Gilchrist,A Symonds,AB Dinda,Kolkata Knight Riders,1
173,335986,Eden Gardens,1,Deccan Chargers,AC Gilchrist,VVS Laxman,AB Dinda,Kolkata Knight Riders,1
174,335986,Eden Gardens,1,Deccan Chargers,AC Gilchrist,Y Venugopal Rao,AB Dinda,Kolkata Knight Riders,0
175,335986,Eden Gardens,1,Deccan Chargers,AC Gilchrist,Y Venugopal Rao,AB Dinda,Kolkata Knight Riders,2
176,335986,Eden Gardens,1,Deccan Chargers,AC Gilchrist,Y Venugopal Rao,I Sharma,Kolkata Knight Riders,0
177,335986,Eden Gardens,1,Deccan Chargers,AC Gilchrist,Y Venugopal Rao,I Sharma,Kolkata Knight Riders,3
178,335986,Eden Gardens,1,Deccan Chargers,VVS Laxman,AC Gilchrist,AB Dinda,Kolkata Knight Riders,0
179,335986,Eden Gardens,1,Deccan Chargers,VVS Laxman,AC Gilchrist,I Sharma,Kolkata Knight Riders,0
180,335986,Eden Gardens,1,Deccan Chargers,Y Venugopal Rao,AC Gilchrist,AB Dinda,Kolkata Knight Riders,0
181,335986,Eden Gardens,1,Deccan Chargers,Y Venugopal Rao,AC Gilchrist,AB Dinda,Kolkata Knight Riders,3
182,335986,Eden Gardens,1,Deccan Chargers,Y Venugopal Rao,AC Gilchrist,AB Dinda,Kolkata Knight Riders,2
183,335986,Eden Gardens,1,Deccan Chargers,Y Venugopal Rao,AC Gilchrist,AB Dinda,Kolkata Knight Riders,4
184,335986,Eden Gardens,1,Deccan Chargers,Y Venugopal Rao,AC Gilchrist,AB Dinda,Kolkata Knight Riders,5
185,335986,Eden Gardens,1,Deccan Chargers,Y Venugopal Rao,AC Gilchrist,I Sharma,Kolkata Knight Riders,0
186,335986,Eden Gardens,1,Deccan Chargers,Y Venugopal Rao,AC Gilchrist,I Sharma,Kolkata Knight Riders,2
187,335986,Eden Gardens,2,Kolkata Knight Riders,BB McCullum,WP Saha,RP Singh,Deccan Chargers,0
188,335986,Eden Gardens,2,Kolkata Knight Riders,BB McCullum,WP Saha,WPUJC Vaas,Deccan Chargers,0
189,335986,Eden Gardens,2,Kolkata Knight Riders,BB McCullum,WP Saha,WPUJC Vaas,Deccan Chargers,1
190,335986,Eden Gardens,2,Kolkata Knight Riders,BB McCullum,WP Saha,WPUJC Vaas,Deccan Chargers,4
191,335986,Eden Gardens,2,Kolkata Knight Riders,DJ Hussey,SC Ganguly,SB Styris,Deccan Chargers,0
192,335986,Eden Gardens,2,Kolkata Knight Riders,DJ Hussey,SC Ganguly,SB Styris,Deccan Chargers,1
193,335986,Eden Gardens,2,Kolkata Knight Riders,DJ Hussey,SC Ganguly,WPUJC Vaas,Deccan Chargers,0
194,335986,Eden Gardens,2,Kolkata Knight Riders,DJ Hussey,SC Ganguly,WPUJC Vaas,Deccan Chargers,1
195,335986,Eden Gardens,2,Kolkata Knight Riders,RT Ponting,WP Saha,WPUJC Vaas,Deccan Chargers,0
196,335986,Eden Gardens,2,Kolkata Knight Riders,SC Ganguly,DJ Hussey,SB Styris,Deccan Chargers,2
197,335986,Eden Gardens,2,Kolkata Knight Riders,SC Ganguly,DJ Hussey,WPUJC Vaas,Deccan Chargers,0
198,335986,Eden Gardens,2,Kolkata Knight Riders,SC Ganguly,DJ Hussey,WPUJC Vaas,Deccan Chargers,1
199,335986,Eden Gardens,2,Kolkata Knight Riders,SC Ganguly,WP Saha,RP Singh,Deccan Chargers,1
200,335986,Eden Gardens,2,Kolkata Knight Riders,SC Ganguly,WP Saha,WPUJC Vaas,Deccan Chargers,0
201,335986,Eden Gardens,2,Kolkata Knight Riders,SC Ganguly,WP Saha,WPUJC Vaas,Deccan Chargers,1
202,335986,Eden Gardens,2,Kolkata Knight Riders,WP Saha,BB McCullum,WPUJC Vaas,Deccan Chargers,0
203,335986,Eden Gardens,2,Kolkata Knight Riders,WP Saha,BB McCullum,WPUJC Vaas,Deccan Chargers,1
204,335986,Eden Gardens,2,Kolkata Knight Riders,WP Saha,RT Ponting,RP Singh,Deccan Chargers,0
205,335986,Eden Gardens,2,Kolkata Knight Riders,WP Saha,RT Ponting,RP Singh,Deccan Chargers,2
206,335986,Eden Gardens,2,Kolkata Knight Riders,WP Saha,RT Ponting,RP Singh,Deccan Chargers,8
207,335986,Eden Gardens,2,Kolkata Knight Riders,WP Saha,SC Ganguly,RP Singh,Deccan Chargers,0
208,335986,Eden Gardens,2,Kolkata Knight Riders,WP Saha,SC Ganguly,RP Singh,Deccan Chargers,2
209,335986,Eden Gardens,2,Kolkata Knight Riders,WP Saha,SC Ganguly,WPUJC Vaas,Deccan Chargers,0
210,335986,Eden Gardens,2,Kolkata Knight Riders,WP Saha,SC Ganguly,WPUJC Vaas,Deccan Chargers,1
211,335987,Sawai Mansingh Stadium,1,Kings XI Punjab,JR Hopes,K Goel,MM Patel,Rajasthan Royals,0
212,335987,Sawai Mansingh Stadium,1,Kings XI Punjab,JR Hopes,K Goel,SR Watson,Rajasthan Royals,0
213,335987,Sawai Mansingh Stadium,1,Kings XI Punjab,JR Hopes,K Goel,SR Watson,Rajasthan Royals,8
214,335987,Sawai Mansingh Stadium,1,Kings XI Punjab,JR Hopes,KC Sangakkara,SK Trivedi,Rajasthan Royals,1
